client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations
f3934_45,1931,,162,train,26414840,26414840,1848422100
f2481_58,1931,,176,train,26414840,26414840,1980452250
f1922_38,1931,,153,train,26414840,26414840,1716391950
f1336_30,1932,,262,train,26414840,26414840,3036693450
f2447_93,1932,,168,train,26414840,26414840,1980452250
f1859_39,1932,,108,train,26414840,26414840,1188271350
f1494_41,1932,,357,train,26414840,26414840,4224964800
f0752_25,1932,,118,train,26414840,26414840,1320301500
f0671_18,1932,,353,train,26414840,26414840,4092934650
f2357_70,1932,,143,train,26414840,26414840,1584361800
f3138_46,1932,,47,train,26414840,26414840,528120600
f3471_02,1932,,170,train,26414840,26414840,1980452250
f0790_06,1932,,116,train,26414840,26414840,1320301500
f1726_01,1932,,40,train,26414840,26414840,396090450
f0936_34,1932,,298,train,26414840,26414840,3432783900
f3655_18,1932,,170,train,26414840,26414840,1980452250
f3721_04,1932,,179,train,26414840,26414840,2112482400
f0919_47,1932,,394,train,26414840,26414840,4621055250
f3649_28,1932,,134,train,26414840,26414840,1584361800
f1845_02,1932,,13,train,26414840,26414840,132030150
f0735_17,1932,,320,train,26414840,26414840,3696844200
f0364_10,1932,,326,train,26414840,26414840,3828874350
f0253_40,1932,,361,train,26414840,26414840,4224964800
f2351_74,1933,,178,train,26414840,26414840,2112482400
f0451_44,1933,,420,train,26414840,26414840,4885115550
f2481_58,1933,,176,train,26414840,26414840,1980452250
f1003_41,1933,,218,train,26414840,26414840,2508572850
f3502_45,1933,,183,train,26414840,26414840,2112482400
f3520_45,1933,,183,train,26414840,26414840,2112482400
f2215_69,1933,,141,train,26414840,26414840,1584361800
f0176_30,1933,,109,train,26414840,26414840,1188271350
f4016_16,1933,,175,train,26414840,26414840,1980452250
f1349_00,1933,,258,train,26414840,26414840,3036693450
f0197_34,1933,,417,train,26414840,26414840,4885115550
f4096_14,1933,,176,train,26414840,26414840,1980452250
f2419_83,1933,,177,train,26414840,26414840,1980452250
f2346_88,1933,,169,train,26414840,26414840,1980452250
f2322_80,1933,,177,train,26414840,26414840,1980452250
f1042_08,1933,,325,train,26414840,26414840,3828874350
f3721_04,1933,,179,train,26414840,26414840,2112482400
f2104_50,1933,,157,train,26414840,26414840,1848422100
f4028_44,1933,,174,train,26414840,26414840,1980452250
f1903_48,1933,,145,train,26414840,26414840,1716391950
f1176_40,1934,,326,train,26414840,26414840,3828874350
f1042_08,1934,,325,train,26414840,26414840,3828874350
f0851_41,1934,,228,train,26414840,26414840,2640603000
f2032_22,1934,,110,train,26414840,26414840,1188271350
f0144_05,1934,,372,train,26414840,26414840,4356994950
f1336_30,1934,,262,train,26414840,26414840,3036693450
f1582_49,1934,,169,train,26414840,26414840,1980452250
f1729_47,1934,,54,train,26414840,26414840,528120600
f2452_69,1934,,160,train,26414840,26414840,1848422100
f3210_22,1934,,183,train,26414840,26414840,2112482400
f0252_30,1934,,404,train,26414840,26414840,4753085400
f3808_45,1934,,168,train,26414840,26414840,1980452250
f1802_35,1934,,109,train,26414840,26414840,1188271350
f2104_50,1934,,157,train,26414840,26414840,1848422100
f4001_45,1934,,179,train,26414840,26414840,2112482400
f1509_45,1934,,123,train,26414840,26414840,1452331650
f1463_23,1934,,95,train,26414840,26414840,1056241200
f3315_23,1934,,26,train,26414840,26414840,264060300
f2522_61,1934,,175,train,26414840,26414840,1980452250
f1891_18,1934,,122,train,26414840,26414840,1320301500
f0592_11,1935,,236,train,26414840,26414840,2772633150
f0653_02,1935,,346,train,26414840,26414840,4092934650
f1859_39,1935,,108,train,26414840,26414840,1188271350
f0499_10,1935,,107,train,26414840,26414840,1188271350
f3881_31,1935,,157,train,26414840,26414840,1848422100
f3742_12,1935,,151,train,26414840,26414840,1716391950
f3724_32,1935,,172,train,26414840,26414840,1980452250
f2481_58,1935,,176,train,26414840,26414840,1980452250
f1039_40,1935,,330,train,26414840,26414840,3828874350
f4028_44,1935,,174,train,26414840,26414840,1980452250
f0936_34,1935,,298,train,26414840,26414840,3432783900
f2351_74,1935,,178,train,26414840,26414840,2112482400
f0752_25,1935,,118,train,26414840,26414840,1320301500
f0844_42,1935,,30,train,26414840,26414840,264060300
f2053_20,1935,,164,train,26414840,26414840,1848422100
f2268_88,1935,,155,train,26414840,26414840,1716391950
f1175_48,1935,,301,train,26414840,26414840,3564814050
f1582_49,1935,,169,train,26414840,26414840,1980452250
f0250_37,1935,,250,train,26414840,26414840,2904663300
f3502_45,1935,,183,train,26414840,26414840,2112482400
f3502_45,1936,,183,train,26414840,26414840,2112482400
f1509_45,1936,,123,train,26414840,26414840,1452331650
f2447_93,1936,,168,train,26414840,26414840,1980452250
f1584_28,1936,,169,train,26414840,26414840,1980452250
f1859_39,1936,,108,train,26414840,26414840,1188271350
f2032_22,1936,,110,train,26414840,26414840,1188271350
f1397_09,1936,,330,train,26414840,26414840,3828874350
f0665_47,1936,,391,train,26414840,26414840,4621055250
f2126_57,1936,,158,train,26414840,26414840,1848422100
f0790_06,1936,,116,train,26414840,26414840,1320301500
f0250_37,1936,,250,train,26414840,26414840,2904663300
f0612_11,1936,,331,train,26414840,26414840,3828874350
f2091_28,1936,,170,train,26414840,26414840,1980452250
f3390_07,1936,,182,train,26414840,26414840,2112482400
f0143_00,1936,,396,train,26414840,26414840,4621055250
f3475_09,1936,,179,train,26414840,26414840,2112482400
f1038_35,1936,,24,train,26414840,26414840,264060300
f2194_63,1936,,172,train,26414840,26414840,1980452250
f3516_45,1936,,176,train,26414840,26414840,1980452250
f4081_24,1936,,180,train,26414840,26414840,2112482400
f3748_29,1937,,175,train,26414840,26414840,1980452250
f2215_69,1937,,141,train,26414840,26414840,1584361800
f1176_40,1937,,326,train,26414840,26414840,3828874350
f3787_15,1937,,172,train,26414840,26414840,1980452250
f0844_42,1937,,30,train,26414840,26414840,264060300
f4046_46,1937,,158,train,26414840,26414840,1848422100
f0176_30,1937,,109,train,26414840,26414840,1188271350
f1293_37,1937,,278,train,26414840,26414840,3300753750
f2053_20,1937,,164,train,26414840,26414840,1848422100
f2268_88,1937,,155,train,26414840,26414840,1716391950
f3649_28,1937,,134,train,26414840,26414840,1584361800
f1349_00,1937,,258,train,26414840,26414840,3036693450
f0206_38,1937,,302,train,26414840,26414840,3564814050
f3413_34,1937,,167,train,26414840,26414840,1980452250
f3138_46,1937,,47,train,26414840,26414840,528120600
f1790_11,1937,,143,train,26414840,26414840,1584361800
f3272_48,1937,,163,train,26414840,26414840,1848422100
f2357_70,1937,,143,train,26414840,26414840,1584361800
f1145_39,1937,,248,train,26414840,26414840,2904663300
f2320_75,1937,,171,train,26414840,26414840,1980452250
f2057_23,1938,,150,train,26414840,26414840,1716391950
f1802_35,1938,,109,train,26414840,26414840,1188271350
f3138_46,1938,,47,train,26414840,26414840,528120600
f0612_11,1938,,331,train,26414840,26414840,3828874350
f3649_28,1938,,134,train,26414840,26414840,1584361800
f1042_08,1938,,325,train,26414840,26414840,3828874350
f4016_16,1938,,175,train,26414840,26414840,1980452250
f1038_35,1938,,24,train,26414840,26414840,264060300
f3574_30,1938,,150,train,26414840,26414840,1716391950
f2237_82,1938,,179,train,26414840,26414840,2112482400
f2419_83,1938,,177,train,26414840,26414840,1980452250
f0592_11,1938,,236,train,26414840,26414840,2772633150
f0695_31,1938,,368,train,26414840,26414840,4356994950
f3359_42,1938,,172,train,26414840,26414840,1980452250
f3639_43,1938,,157,train,26414840,26414840,1848422100
f1829_17,1938,,128,train,26414840,26414840,1452331650
f1481_35,1938,,352,train,26414840,26414840,4092934650
f4049_18,1938,,183,train,26414840,26414840,2112482400
f2084_07,1938,,160,train,26414840,26414840,1848422100
f3272_48,1938,,163,train,26414840,26414840,1848422100
f1203_10,1939,,287,train,26414840,26414840,3300753750
f3555_14,1939,,180,train,26414840,26414840,2112482400
f3759_43,1939,,170,train,26414840,26414840,1980452250
f3150_21,1939,,181,train,26414840,26414840,2112482400
f2306_63,1939,,164,train,26414840,26414840,1848422100
f3574_30,1939,,150,train,26414840,26414840,1716391950
f1503_02,1939,,129,train,26414840,26414840,1452331650
f0208_05,1939,,414,train,26414840,26414840,4885115550
f2079_27,1939,,153,train,26414840,26414840,1716391950
f3808_45,1939,,168,train,26414840,26414840,1980452250
f0144_05,1939,,372,train,26414840,26414840,4356994950
f2053_20,1939,,164,train,26414840,26414840,1848422100
f1582_49,1939,,169,train,26414840,26414840,1980452250
f3655_18,1939,,170,train,26414840,26414840,1980452250
f1568_21,1939,,167,train,26414840,26414840,1980452250
f2215_69,1939,,141,train,26414840,26414840,1584361800
f0143_00,1939,,396,train,26414840,26414840,4621055250
f3639_43,1939,,157,train,26414840,26414840,1848422100
f2104_50,1939,,157,train,26414840,26414840,1848422100
f1509_45,1939,,123,train,26414840,26414840,1452331650
f3787_15,1940,,172,train,26414840,26414840,1980452250
f2419_83,1940,,177,train,26414840,26414840,1980452250
f2346_88,1940,,169,train,26414840,26414840,1980452250
f3479_08,1940,,166,train,26414840,26414840,1848422100
f1275_19,1940,,41,train,26414840,26414840,396090450
f1203_10,1940,,287,train,26414840,26414840,3300753750
f4033_05,1940,,170,train,26414840,26414840,1980452250
f2215_69,1940,,141,train,26414840,26414840,1584361800
f1463_23,1940,,95,train,26414840,26414840,1056241200
f1145_39,1940,,248,train,26414840,26414840,2904663300
f3323_10,1940,,153,train,26414840,26414840,1716391950
f1806_29,1940,,177,train,26414840,26414840,1980452250
f0851_41,1940,,228,train,26414840,26414840,2640603000
f1316_31,1940,,187,train,26414840,26414840,2112482400
f1845_02,1940,,13,train,26414840,26414840,132030150
f3299_12,1940,,181,train,26414840,26414840,2112482400
f2200_55,1940,,168,train,26414840,26414840,1980452250
f0253_40,1940,,361,train,26414840,26414840,4224964800
f4001_45,1940,,179,train,26414840,26414840,2112482400
f3516_45,1940,,176,train,26414840,26414840,1980452250
f3520_45,1941,,183,train,26414840,26414840,2112482400
f0235_17,1941,,311,train,26414840,26414840,3564814050
f1203_10,1941,,287,train,26414840,26414840,3300753750
f2194_63,1941,,172,train,26414840,26414840,1980452250
f2513_56,1941,,173,train,26414840,26414840,1980452250
f3649_28,1941,,134,train,26414840,26414840,1584361800
f1176_40,1941,,326,train,26414840,26414840,3828874350
f3475_09,1941,,179,train,26414840,26414840,2112482400
f1336_30,1941,,262,train,26414840,26414840,3036693450
f0140_09,1941,,347,train,26414840,26414840,4092934650
f2215_69,1941,,141,train,26414840,26414840,1584361800
f1011_35,1941,,152,train,26414840,26414840,1716391950
f1503_02,1941,,129,train,26414840,26414840,1452331650
f3655_18,1941,,170,train,26414840,26414840,1980452250
f3787_15,1941,,172,train,26414840,26414840,1980452250
f4049_18,1941,,183,train,26414840,26414840,2112482400
f0671_18,1941,,353,train,26414840,26414840,4092934650
f2320_75,1941,,171,train,26414840,26414840,1980452250
f1223_27,1941,,185,train,26414840,26414840,2112482400
f0592_11,1941,,236,train,26414840,26414840,2772633150
f1250_24,1942,,233,train,26414840,26414840,2640603000
f2079_27,1942,,153,train,26414840,26414840,1716391950
f1223_27,1942,,185,train,26414840,26414840,2112482400
f2306_63,1942,,164,train,26414840,26414840,1848422100
f2357_70,1942,,143,train,26414840,26414840,1584361800
f1145_39,1942,,248,train,26414840,26414840,2904663300
f3383_24,1942,,180,train,26414840,26414840,2112482400
f2032_22,1942,,110,train,26414840,26414840,1188271350
f3269_06,1942,,148,train,26414840,26414840,1716391950
f1042_08,1942,,325,train,26414840,26414840,3828874350
f0907_00,1942,,280,train,26414840,26414840,3300753750
f0612_11,1942,,331,train,26414840,26414840,3828874350
f1845_02,1942,,13,train,26414840,26414840,132030150
f1706_39,1942,,42,train,26414840,26414840,396090450
f3732_30,1942,,179,train,26414840,26414840,2112482400
f4081_24,1942,,180,train,26414840,26414840,2112482400
f2041_22,1942,,158,train,26414840,26414840,1848422100
f0007_14,1942,,376,train,26414840,26414840,4356994950
f2419_83,1942,,177,train,26414840,26414840,1980452250
f0994_46,1942,,37,train,26414840,26414840,396090450
f1430_10,1943,,281,train,26414840,26414840,3300753750
f1584_28,1943,,169,train,26414840,26414840,1980452250
f1463_23,1943,,95,train,26414840,26414840,1056241200
f3520_45,1943,,183,train,26414840,26414840,2112482400
f0364_10,1943,,326,train,26414840,26414840,3828874350
f1538_15,1943,,146,train,26414840,26414840,1716391950
f2079_27,1943,,153,train,26414840,26414840,1716391950
f0561_12,1943,,345,train,26414840,26414840,4092934650
f0844_42,1943,,30,train,26414840,26414840,264060300
f4001_45,1943,,179,train,26414840,26414840,2112482400
f1021_16,1943,,277,train,26414840,26414840,3168723600
f2419_83,1943,,177,train,26414840,26414840,1980452250
f3915_05,1943,,169,train,26414840,26414840,1980452250
f2126_57,1943,,158,train,26414840,26414840,1848422100
f3724_32,1943,,172,train,26414840,26414840,1980452250
f1582_49,1943,,169,train,26414840,26414840,1980452250
f3572_03,1943,,152,train,26414840,26414840,1716391950
f3150_21,1943,,181,train,26414840,26414840,2112482400
f3748_29,1943,,175,train,26414840,26414840,1980452250
f1615_41,1943,,114,train,26414840,26414840,1320301500
f0592_11,1944,,236,train,26414840,26414840,2772633150
f2513_56,1944,,173,train,26414840,26414840,1980452250
f0665_47,1944,,391,train,26414840,26414840,4621055250
f3150_21,1944,,181,train,26414840,26414840,2112482400
f3322_40,1944,,183,train,26414840,26414840,2112482400
f3572_03,1944,,152,train,26414840,26414840,1716391950
f0474_10,1944,,231,train,26414840,26414840,2640603000
f0001_41,1944,,414,train,26414840,26414840,4885115550
f1829_17,1944,,128,train,26414840,26414840,1452331650
f0618_44,1944,,272,train,26414840,26414840,3168723600
f0662_29,1944,,313,train,26414840,26414840,3696844200
f2268_88,1944,,155,train,26414840,26414840,1716391950
f1790_11,1944,,143,train,26414840,26414840,1584361800
f3456_33,1944,,14,train,26414840,26414840,132030150
f0390_33,1944,,361,train,26414840,26414840,4224964800
f1922_38,1944,,153,train,26414840,26414840,1716391950
f2346_88,1944,,169,train,26414840,26414840,1980452250
f1349_00,1944,,258,train,26414840,26414840,3036693450
f0603_11,1944,,326,train,26414840,26414840,3828874350
f0182_29,1944,,242,train,26414840,26414840,2772633150
f1223_27,1945,,185,train,26414840,26414840,2112482400
f0842_22,1945,,356,train,26414840,26414840,4224964800
f3269_06,1945,,148,train,26414840,26414840,1716391950
f0991_47,1945,,8,train,26414840,26414840,0
f2266_81,1945,,57,train,26414840,26414840,660150750
f1273_29,1945,,315,train,26414840,26414840,3696844200
f2126_57,1945,,158,train,26414840,26414840,1848422100
f1713_02,1945,,142,train,26414840,26414840,1584361800
f3982_48,1945,,166,train,26414840,26414840,1848422100
f1003_41,1945,,218,train,26414840,26414840,2508572850
f1538_15,1945,,146,train,26414840,26414840,1716391950
f1922_38,1945,,153,train,26414840,26414840,1716391950
f3343_18,1945,,179,train,26414840,26414840,2112482400
f1021_16,1945,,277,train,26414840,26414840,3168723600
f1466_48,1945,,297,train,26414840,26414840,3432783900
f2053_20,1945,,164,train,26414840,26414840,1848422100
f3322_40,1945,,183,train,26414840,26414840,2112482400
f2084_07,1945,,160,train,26414840,26414840,1848422100
f1303_05,1945,,279,train,26414840,26414840,3300753750
f3138_46,1945,,47,train,26414840,26414840,528120600
f3269_06,1946,,148,train,26414840,26414840,1716391950
f1463_23,1946,,95,train,26414840,26414840,1056241200
f3759_43,1946,,170,train,26414840,26414840,1980452250
f2266_81,1946,,57,train,26414840,26414840,660150750
f0695_31,1946,,368,train,26414840,26414840,4356994950
f0936_34,1946,,298,train,26414840,26414840,3432783900
f1568_21,1946,,167,train,26414840,26414840,1980452250
f4033_05,1946,,170,train,26414840,26414840,1980452250
f1021_16,1946,,277,train,26414840,26414840,3168723600
f1891_18,1946,,122,train,26414840,26414840,1320301500
f2452_69,1946,,160,train,26414840,26414840,1848422100
f1003_41,1946,,218,train,26414840,26414840,2508572850
f4081_24,1946,,180,train,26414840,26414840,2112482400
f0140_09,1946,,347,train,26414840,26414840,4092934650
f1293_37,1946,,278,train,26414840,26414840,3300753750
f0790_06,1946,,116,train,26414840,26414840,1320301500
f0844_42,1946,,30,train,26414840,26414840,264060300
f3721_04,1946,,179,train,26414840,26414840,2112482400
f2539_96,1946,,160,train,26414840,26414840,1848422100
f3150_21,1946,,181,train,26414840,26414840,2112482400
f1293_37,1947,,278,train,26414840,26414840,3300753750
f3315_23,1947,,26,train,26414840,26414840,264060300
f0592_11,1947,,236,train,26414840,26414840,2772633150
f3383_24,1947,,180,train,26414840,26414840,2112482400
f1503_02,1947,,129,train,26414840,26414840,1452331650
f4001_45,1947,,179,train,26414840,26414840,2112482400
f3724_32,1947,,172,train,26414840,26414840,1980452250
f2126_57,1947,,158,train,26414840,26414840,1848422100
f3982_48,1947,,166,train,26414840,26414840,1848422100
f0665_47,1947,,391,train,26414840,26414840,4621055250
f1745_36,1947,,139,train,26414840,26414840,1584361800
f3759_43,1947,,170,train,26414840,26414840,1980452250
f3269_06,1947,,148,train,26414840,26414840,1716391950
f1303_05,1947,,279,train,26414840,26414840,3300753750
f2237_82,1947,,179,train,26414840,26414840,2112482400
f3254_32,1947,,115,train,26414840,26414840,1320301500
f1038_35,1947,,24,train,26414840,26414840,264060300
f0991_47,1947,,8,train,26414840,26414840,0
f1145_39,1947,,248,train,26414840,26414840,2904663300
f0250_37,1947,,250,train,26414840,26414840,2904663300
f0790_06,1948,,116,train,26414840,26414840,1320301500
f3808_45,1948,,168,train,26414840,26414840,1980452250
f1039_40,1948,,330,train,26414840,26414840,3828874350
f0623_37,1948,,318,train,26414840,26414840,3696844200
f2091_28,1948,,170,train,26414840,26414840,1980452250
f3471_02,1948,,170,train,26414840,26414840,1980452250
f0907_00,1948,,280,train,26414840,26414840,3300753750
f3475_09,1948,,179,train,26414840,26414840,2112482400
f1802_35,1948,,109,train,26414840,26414840,1188271350
f3322_40,1948,,183,train,26414840,26414840,2112482400
f1706_39,1948,,42,train,26414840,26414840,396090450
f1729_47,1948,,54,train,26414840,26414840,528120600
f1250_24,1948,,233,train,26414840,26414840,2640603000
f0752_25,1948,,118,train,26414840,26414840,1320301500
f2351_74,1948,,178,train,26414840,26414840,2112482400
f3210_22,1948,,183,train,26414840,26414840,2112482400
f0206_38,1948,,302,train,26414840,26414840,3564814050
f0561_12,1948,,345,train,26414840,26414840,4092934650
f3343_18,1948,,179,train,26414840,26414840,2112482400
f1538_15,1948,,146,train,26414840,26414840,1716391950
f1430_10,1949,,281,train,26414840,26414840,3300753750
f4049_18,1949,,183,train,26414840,26414840,2112482400
f2481_58,1949,,176,train,26414840,26414840,1980452250
f0390_33,1949,,361,train,26414840,26414840,4224964800
f1397_09,1949,,330,train,26414840,26414840,3828874350
f2419_83,1949,,177,train,26414840,26414840,1980452250
f2346_88,1949,,169,train,26414840,26414840,1980452250
f1021_16,1949,,277,train,26414840,26414840,3168723600
f1145_39,1949,,248,train,26414840,26414840,2904663300
f1706_39,1949,,42,train,26414840,26414840,396090450
f3516_45,1949,,176,train,26414840,26414840,1980452250
f1903_48,1949,,145,train,26414840,26414840,1716391950
f4028_44,1949,,174,train,26414840,26414840,1980452250
f1349_00,1949,,258,train,26414840,26414840,3036693450
f3555_14,1949,,180,train,26414840,26414840,2112482400
f3574_30,1949,,150,train,26414840,26414840,1716391950
f1027_05,1949,,303,train,26414840,26414840,3564814050
f3269_06,1949,,148,train,26414840,26414840,1716391950
f1509_45,1949,,123,train,26414840,26414840,1452331650
f4096_14,1949,,176,train,26414840,26414840,1980452250
f0206_38,1950,,302,train,26414840,26414840,3564814050
f1568_21,1950,,167,train,26414840,26414840,1980452250
f2306_63,1950,,164,train,26414840,26414840,1848422100
f3748_29,1950,,175,train,26414840,26414840,1980452250
f0474_10,1950,,231,train,26414840,26414840,2640603000
f0919_47,1950,,394,train,26414840,26414840,4621055250
f1584_28,1950,,169,train,26414840,26414840,1980452250
f1463_23,1950,,95,train,26414840,26414840,1056241200
f3787_15,1950,,172,train,26414840,26414840,1980452250
f1430_10,1950,,281,train,26414840,26414840,3300753750
f0401_11,1950,,408,train,26414840,26414840,4753085400
f0752_25,1950,,118,train,26414840,26414840,1320301500
f2320_75,1950,,171,train,26414840,26414840,1980452250
f4001_45,1950,,179,train,26414840,26414840,2112482400
f4049_18,1950,,183,train,26414840,26414840,2112482400
f1883_03,1950,,163,train,26414840,26414840,1848422100
f3655_18,1950,,170,train,26414840,26414840,1980452250
f2447_93,1950,,168,train,26414840,26414840,1980452250
f1176_40,1950,,326,train,26414840,26414840,3828874350
f0991_47,1950,,8,train,26414840,26414840,0
f2194_63,1951,,172,train,26414840,26414840,1980452250
f1397_09,1951,,330,train,26414840,26414840,3828874350
f2539_96,1951,,160,train,26414840,26414840,1848422100
f0474_10,1951,,231,train,26414840,26414840,2640603000
f3315_23,1951,,26,train,26414840,26414840,264060300
f1726_01,1951,,40,train,26414840,26414840,396090450
f3502_45,1951,,183,train,26414840,26414840,2112482400
f4096_14,1951,,176,train,26414840,26414840,1980452250
f4028_44,1951,,174,train,26414840,26414840,1980452250
f3516_45,1951,,176,train,26414840,26414840,1980452250
f0612_11,1951,,331,train,26414840,26414840,3828874350
f1509_45,1951,,123,train,26414840,26414840,1452331650
f3934_45,1951,,162,train,26414840,26414840,1848422100
f3322_40,1951,,183,train,26414840,26414840,2112482400
f0995_43,1951,,336,train,26414840,26414840,3960904500
f3982_48,1951,,166,train,26414840,26414840,1848422100
f0592_11,1951,,236,train,26414840,26414840,2772633150
f0176_30,1951,,109,train,26414840,26414840,1188271350
f1042_08,1951,,325,train,26414840,26414840,3828874350
f2084_07,1951,,160,train,26414840,26414840,1848422100
f1615_41,1952,,114,train,26414840,26414840,1320301500
f1336_30,1952,,262,train,26414840,26414840,3036693450
f2057_23,1952,,150,train,26414840,26414840,1716391950
f0206_38,1952,,302,train,26414840,26414840,3564814050
f3724_32,1952,,172,train,26414840,26414840,1980452250
f2084_07,1952,,160,train,26414840,26414840,1848422100
f4033_05,1952,,170,train,26414840,26414840,1980452250
f1584_28,1952,,169,train,26414840,26414840,1980452250
f3881_31,1952,,157,train,26414840,26414840,1848422100
f4028_44,1952,,174,train,26414840,26414840,1980452250
f0623_37,1952,,318,train,26414840,26414840,3696844200
f1903_48,1952,,145,train,26414840,26414840,1716391950
f3555_14,1952,,180,train,26414840,26414840,2112482400
f1509_45,1952,,123,train,26414840,26414840,1452331650
f1303_05,1952,,279,train,26414840,26414840,3300753750
f4016_16,1952,,175,train,26414840,26414840,1980452250
f0844_42,1952,,30,train,26414840,26414840,264060300
f0018_13,1952,,384,train,26414840,26414840,4489025100
f1538_15,1952,,146,train,26414840,26414840,1716391950
f1203_10,1952,,287,train,26414840,26414840,3300753750
f0662_29,1953,,313,train,26414840,26414840,3696844200
f1696_08,1953,,125,train,26414840,26414840,1452331650
f3555_14,1953,,180,train,26414840,26414840,2112482400
f1891_18,1953,,122,train,26414840,26414840,1320301500
f3322_40,1953,,183,train,26414840,26414840,2112482400
f3732_30,1953,,179,train,26414840,26414840,2112482400
f0612_11,1953,,331,train,26414840,26414840,3828874350
f3808_45,1953,,168,train,26414840,26414840,1980452250
f4028_44,1953,,174,train,26414840,26414840,1980452250
f0991_47,1953,,8,train,26414840,26414840,0
f1336_30,1953,,262,train,26414840,26414840,3036693450
f1719_12,1953,,163,train,26414840,26414840,1848422100
f3456_33,1953,,14,train,26414840,26414840,132030150
f0842_22,1953,,356,train,26414840,26414840,4224964800
f1582_49,1953,,169,train,26414840,26414840,1980452250
f1568_21,1953,,167,train,26414840,26414840,1980452250
f2357_70,1953,,143,train,26414840,26414840,1584361800
f0001_41,1953,,414,train,26414840,26414840,4885115550
f2452_69,1953,,160,train,26414840,26414840,1848422100
f2079_27,1953,,153,train,26414840,26414840,1716391950
f0901_39,1954,,364,train,26414840,26414840,4224964800
f1790_11,1954,,143,train,26414840,26414840,1584361800
f2322_80,1954,,177,train,26414840,26414840,1980452250
f3555_14,1954,,180,train,26414840,26414840,2112482400
f1250_24,1954,,233,train,26414840,26414840,2640603000
f3520_45,1954,,183,train,26414840,26414840,2112482400
f2481_58,1954,,176,train,26414840,26414840,1980452250
f0752_25,1954,,118,train,26414840,26414840,1320301500
f0818_03,1954,,356,train,26414840,26414840,4224964800
f0182_29,1954,,242,train,26414840,26414840,2772633150
f0844_42,1954,,30,train,26414840,26414840,264060300
f3390_07,1954,,182,train,26414840,26414840,2112482400
f1463_23,1954,,95,train,26414840,26414840,1056241200
f1829_17,1954,,128,train,26414840,26414840,1452331650
f3210_22,1954,,183,train,26414840,26414840,2112482400
f2053_20,1954,,164,train,26414840,26414840,1848422100
f1038_35,1954,,24,train,26414840,26414840,264060300
f0623_37,1954,,318,train,26414840,26414840,3696844200
f0649_22,1954,,299,train,26414840,26414840,3432783900
f4001_45,1954,,179,train,26414840,26414840,2112482400
f1922_38,1955,,153,train,26414840,26414840,1716391950
f2513_56,1955,,173,train,26414840,26414840,1980452250
f1293_37,1955,,278,train,26414840,26414840,3300753750
f1746_28,1955,,115,train,26414840,26414840,1320301500
f1466_48,1955,,297,train,26414840,26414840,3432783900
f3982_48,1955,,166,train,26414840,26414840,1848422100
f0144_05,1955,,372,train,26414840,26414840,4356994950
f0603_11,1955,,326,train,26414840,26414840,3828874350
f3390_07,1955,,182,train,26414840,26414840,2112482400
f1175_48,1955,,301,train,26414840,26414840,3564814050
f0662_29,1955,,313,train,26414840,26414840,3696844200
f0842_22,1955,,356,train,26414840,26414840,4224964800
f2200_55,1955,,168,train,26414840,26414840,1980452250
f2346_88,1955,,169,train,26414840,26414840,1980452250
f2481_58,1955,,176,train,26414840,26414840,1980452250
f3272_48,1955,,163,train,26414840,26414840,1848422100
f1003_41,1955,,218,train,26414840,26414840,2508572850
f1273_29,1955,,315,train,26414840,26414840,3696844200
f0256_08,1955,,423,train,26414840,26414840,5017145700
f3299_12,1955,,181,train,26414840,26414840,2112482400
f0206_38,1956,,302,train,26414840,26414840,3564814050
f1503_02,1956,,129,train,26414840,26414840,1452331650
f2346_88,1956,,169,train,26414840,26414840,1980452250
f1316_31,1956,,187,train,26414840,26414840,2112482400
f1696_08,1956,,125,train,26414840,26414840,1452331650
f0618_44,1956,,272,train,26414840,26414840,3168723600
f0844_42,1956,,30,train,26414840,26414840,264060300
f4081_24,1956,,180,train,26414840,26414840,2112482400
f0499_10,1956,,107,train,26414840,26414840,1188271350
f2084_07,1956,,160,train,26414840,26414840,1848422100
f0474_10,1956,,231,train,26414840,26414840,2640603000
f1845_02,1956,,13,train,26414840,26414840,132030150
f1719_12,1956,,163,train,26414840,26414840,1848422100
f1336_30,1956,,262,train,26414840,26414840,3036693450
f1021_16,1956,,277,train,26414840,26414840,3168723600
f1303_05,1956,,279,train,26414840,26414840,3300753750
f1713_02,1956,,142,train,26414840,26414840,1584361800
f1509_45,1956,,123,train,26414840,26414840,1452331650
f3639_43,1956,,157,train,26414840,26414840,1848422100
f0364_10,1956,,326,train,26414840,26414840,3828874350
f2346_88,1957,,169,train,26414840,26414840,1980452250
f0390_33,1957,,361,train,26414840,26414840,4224964800
f1883_03,1957,,163,train,26414840,26414840,1848422100
f0253_40,1957,,361,train,26414840,26414840,4224964800
f1463_23,1957,,95,train,26414840,26414840,1056241200
f0252_30,1957,,404,train,26414840,26414840,4753085400
f1430_10,1957,,281,train,26414840,26414840,3300753750
f1922_38,1957,,153,train,26414840,26414840,1716391950
f1223_27,1957,,185,train,26414840,26414840,2112482400
f3520_45,1957,,183,train,26414840,26414840,2112482400
f0991_47,1957,,8,train,26414840,26414840,0
f0144_05,1957,,372,train,26414840,26414840,4356994950
f3555_14,1957,,180,train,26414840,26414840,2112482400
f4081_24,1957,,180,train,26414840,26414840,2112482400
f3475_09,1957,,179,train,26414840,26414840,2112482400
